id,title,content,parent_data,level,description
252.0003,蜘蛛咬伤的现场自救与院前急救,立即减缓毒液吸收，及早转送医院救治。被咬伤后应告知患者保持冷静，避免慌张，立即远离被蜘蛛咬伤的地方，尽量记住蜘蛛斑纹和颜色等特征，有条件者拍摄留存致伤蜘蛛的照片或者将致伤蜘蛛浸泡在 75%的酒精中保存；尽量减少受伤肢体的活动；去除受伤部位的各种受限物品，如戒指、手镯、手表等，以免因后续的肿胀导致无法取出，加重局部损害；早期加压包扎有利于减缓毒素的吸收，利用周围清洁水源冲洗创口，应尽早转送医院救治，途中注意观察生命体征。,"[0.0003, 237.0003, 251.0003, 252.0003]",3.0,迅速减缓毒液吸收，转送医院救治。保持冷静，远离蜘蛛，记录特征，留存蜘蛛照片或浸泡在酒精中，减少活动，去除限制物品，加压包扎，清洁创口，观察生命体征。
253.0003,蜘蛛咬伤的局部处理,立即用清水或生理盐水冲洗咬伤部位，用碘伏充分消毒伤口，有条件时可用 0.5％利多卡因进行局部封闭，也可在针灸后应用吸引器、火罐或注射器等进行吸排，不推荐常规切开；对于中重度患者，肿胀明显可抬高患肢，24～48 小时内局部冷敷，出现巨大的水疱（直径＞2 cm）可早期切开引流，出现创面坏死、溃烂，给予充分清创。非咬伤的局部接触性变态反应，应及时清洗并仔细检查眼部、皮肤等部位，去除疑似蜘蛛蜇毛等异物后，使用含糖皮质激素的眼药或皮肤外用药。,"[0.0003, 237.0003, 251.0003, 253.0003]",3.0,紧急处理咬伤伤口，冲洗消毒，局部封闭或吸排，冷敷肿胀，水疱需切开引流，清洗变态反应部位，使用皮质激素。
254.0003,镇痛镇静,疼痛是蜘蛛咬伤的重要临床表现，充分镇痛是治疗蜘蛛咬伤的重要环节。治疗参照病情轻重，选择非甾体抗炎药或阿片类药物，烦躁不安、恐惧焦虑者可使用药物适度镇静。,"[0.0003, 237.0003, 251.0003, 254.0003]",3.0,蜘蛛咬伤引起疼痛，需充分镇痛，可选非甾体抗炎药或阿片类药物，烦躁不安者可适度镇静。
255.0003,抗毒素治疗,国内目前无特异性抗毒血清，治疗以抗组胺药、糖皮质激素为主，早期使用可减轻蜘蛛毒引起的炎症反应和过敏反应。有毒素引起的胆碱能神经兴奋及危象（如心跳减慢和瞳孔缩小、腺体分泌增加、骨骼肌兴奋）时，可使用 M 型胆碱受体阻滞剂（如阿托品、东莨菪碱）治疗。,"[0.0003, 237.0003, 251.0003, 255.0003]",3.0,国内无抗毒血清，治疗主要是抗组胺药、糖皮质激素，早期使用可减轻炎症和过敏反应。针对毒素引起的症状可使用M型胆碱受体阻滞剂治疗。
256.0003,一般治疗,一般支持治疗包括营养支持及水、电解质及酸碱平衡的维持。中重度患者如肿胀明显，可使用利尿剂或者脱水剂以减少伤肢的肿胀，加快蜘蛛毒代谢，有利于康复，使用生大黄、10%甘露醇等导泻通便，有利于加快蜘蛛毒代谢，使用中需注意监测电解质和肾功能。不建议常规使用抗生素，对局部坏死、伤口有脓性分泌物或者脓肿形成，应使用抗生素，同时及时根据创面细菌培养结果针对性使用抗生素。中医中药对毒虫致伤有独特效用，对蜘蛛咬伤有一定的疗效。,"[0.0003, 237.0003, 251.0003, 256.0003]",3.0,治疗包括营养支持、维持水电解质平衡，利尿剂减肿，导泻促代谢，抗生素根据情况使用，中医中药对毒虫致伤有疗效。
257.0003,重度蜘蛛咬伤的治疗,重度患者若出现严重或致命性中毒反应，应立即给予盐酸肾上腺素 0.5 mg 肌内注射。注意保持气道通畅，对于出现急性呼吸衰竭的重度患者，及早行气管插管+机械通气治疗。不推荐常规使用血液净化疗法，对于重度患者，如出现急性肾衰竭可考虑使用血液净化治疗。,"[0.0003, 237.0003, 251.0003, 257.0003]",3.0,重度患者中毒应立即注射盐酸肾上腺素，保持气道通畅，急性呼吸衰竭需气管插管+机械通气，避免常规血液净化疗法。
258.0003,破伤风的预防,参照国家卫生健康委发布的《非新生儿破伤风诊疗规范（2019 年版）》。,"[0.0003, 237.0003, 251.0003, 258.0003]",3.0,非新生儿破伤风诊疗规范（2019年版）是国家卫生健康委员会发布的指导标准。
259.0003,心理干预与康复,对蜘蛛咬伤患者出现的焦虑、恐惧等心理，及时干预，可通过介绍相关蜘蛛咬伤知识，提高伤者对蜘蛛咬伤的正确认识，使伤者从心理上消除对蜘蛛咬伤的顾虑，缓解焦虑情绪。必要时可请精神科医师协助治疗，减少蜘蛛咬伤后的精神应激，避免留下心理创伤。,"[0.0003, 237.0003, 251.0003, 259.0003]",3.0,蜘蛛咬伤患者心理干预关键：正确认识蜘蛛咬伤，减少焦虑恐惧，避免心理创伤。
260.0003,石头鱼刺伤诊疗规范,石头鱼属于辐鳍鱼纲（Actinoptrrygii），鲉形目（Scorpaeniformes），毒鲉科（Synanceiidae）。石头鱼属包括5 种石头鱼：玫瑰毒鲉（S.verucossa）、南娜毒鲉（S.nana）、毒粗鲉（S.horrida）、S.trachynis（尚无中文名称）和 S.alula（尚无中文名称）。石头鱼常栖息于平静的浅水区、泥泞的海底、珊瑚礁或者岩礁下。石头鱼是自然界中毒性很强的一种鱼，人体不慎被刺伤后，毒液进入体内，轻者可出现局部肿痛，重者可引起全身性中毒症状、全身多器官脏器衰竭，甚至死亡。为更好地指导开展石头鱼刺伤患者的诊疗工作，保障医疗质量和安全，制定本规范。,"[0.0003, 260.0003]",1.0,石头鱼属于毒鲉科，常见于海底，毒性强，刺伤可引起中毒症状，常见于厨师、渔民。需紧急处理和诊疗规范。
261.0003,一、流行病学,石头鱼分布于北太平洋西部热带和暖温带任何海域，以热带及咸淡水交界海域为多，我国盛产于南海、东海、黄海和渤海。石头鱼刺伤常见于厨师工作、渔民捕捞、游客潜水等过程中出现的意外伤害。石头鱼肉质鲜美且营养价值高，近年来受食客的追捧，因处理石头鱼时不慎被刺伤来就诊的厨师数量逐年增加，受伤部位以手部最常见。,"[0.0003, 260.0003, 261.0003]",2.0,石头鱼分布广泛，以南海、东海、黄海和渤海为主产区。肉质鲜美，但易刺伤厨师、渔民和游客。
262.0003,二、致伤机制,石头鱼的毒性部位是其13根背鳍、3根臀鳍和2根腹鳍的毒棘以及分布在背鳍棘两侧的毒囊，毒囊内含有的毒素主要成分为相对分子质量不同的肽、蛋白质、多种酶类（如透明质酸酶、碱性磷酸单酯酶、氨肽酶、磷酸二酯酶等）和小分子化合物，具有较强的致死性、溶血毒性、增强血管通透性、抑制神经肌肉接头功能和促进血小板凝集等。其毒背刺可轻易穿透人体皮肤后，毒囊受挤压后，射出的毒液沿着毒腺及鳍进入人体，可引起剧烈疼痛、肢体麻痹肿胀、低血压、水肿、恶心、头晕、胸闷、肌无力及呼吸和循环衰竭，甚至死亡。,"[0.0003, 260.0003, 262.0003]",2.0,石头鱼背鳍、臀鳍和腹鳍的毒棘及毒囊内含有多种致命毒素，可引起严重中毒症状。
263.0003,三、临床表现,石头鱼刺伤的临床表现有很大差异，与石头鱼种类、致伤原因、毒囊释放毒素量不同、外伤部位、患者的个体特征、暴露的持续时间以及暴露时给予的治疗措施等有关。轻者可仅表现为局部症状，严重者可出现全身中毒症状甚至危及生命。,"[0.0003, 260.0003, 263.0003]",2.0,石头鱼刺伤表现多样，轻者局部症状，重者全身中毒，包括局部肿胀、痛苦、中毒症状，甚至生命危险。
264.0003,局部症状,背鳍棘刺伤人体皮肤后可迅速出现肢体局部组织明显肿胀、剧痛、灼热感和麻痹，并迅速向患肢近心端发展，伤口周围皮肤颜色发黑。局部症状较轻者，常在2～3天开始消退，1～2周可痊愈，严重者可持续数月。,"[0.0003, 260.0003, 263.0003, 264.0003]",3.0,背鳍棘刺伤后局部肿胀、疼痛、灼热、麻痹，向心端扩展，皮肤发黑，持续数月。
265.0003,全身症状,大多数可在石头鱼鳍棘刺伤数分钟发生，轻者可表现为恶心、呕吐、腹泻、出汗和唾液分泌物增多，严重者可出现皮下瘀斑、胸闷、心悸、呼吸困难、四肢厥冷、血压下降和心律失常等全身中毒反应症状。少数严重病例可合并肝、肾、心脏等全身多器官脏器衰竭，危及生命。,"[0.0003, 260.0003, 263.0003, 265.0003]",3.0,石头鱼鳍棘刺伤后可能引发全身中毒反应，包括恶心、呕吐、皮下瘀斑等症状，极少数病例可危及生命。
266.0003,并发症,1.急性蜂窝组织炎：可表现为石头鱼刺伤处伤口流脓，皮色猩红，皮温升高，同侧患肢肿胀疼痛，关节活动受限。2.皮肤或组织坏死：刺伤后出现皮肤或肌肉组织颜色变暗，无血运，可伴恶臭味。3.创伤弧菌感染：出现畏冷、发热，患肢局部剧烈疼痛、瘀斑、水泡或血泡，严重者可导致感染性休克、呼吸窘迫综合症或全身多器官功能障碍综合征。4.破伤风：石头鱼刺伤后未及时规范处置伤口，可能在伤后出现牙关紧闭、角弓反张、反射亢进等症状。,"[0.0003, 260.0003, 263.0003, 266.0003]",3.0,急性蜂窝组织炎、皮肤坏死、创伤弧菌感染、破伤风等刺伤后并发症。
267.0003,四、诊断,,"[0.0003, 260.0003, 267.0003]",2.0,石头鱼鳍棘刺伤引起局部症状，可导致全身中毒反应和过敏性休克，辅助检查显示多种异常。
268.0003,诊断依据,具有明确的石头鱼鳍棘刺伤史。,"[0.0003, 260.0003, 267.0003, 268.0003]",3.0,石头鱼鳍棘刺伤史。
269.0003,临床表现,被刺伤部位有剧痛、肿胀、灼热感、麻痹等局部症状。部分患者表现为全身中毒反应。少数患者可发生严重的过敏性休克。,"[0.0003, 260.0003, 267.0003, 269.0003]",3.0,刺伤引起局部及全身症状，包括疼痛、肿胀、麻痹、中毒反应及过敏性休克。
270.0003,辅助检查,目前无特异性辅助检查。1.血常规：白细胞数、中性粒细胞百分数可升高，血小板可减少；2.肝肾功能、血糖：天冬氨酸氨基转移酶（AST）、谷氨酸氨基转移酶（ALT）、肌肝等异常、血糖可升高；3.C-反应蛋白、降钙素原：可升高；4.心肌酶谱、肌钙蛋白：肌酸激酶（CK）、肌酸激酶同工酶（CK-MB）、肌钙蛋白可有异常；5.凝血功能：纤维蛋白原、凝血酶原时间可异常；6.心电图提示窦性心动过速、窦性心律不齐、阵发性室上性心动过速等心律失常。,"[0.0003, 260.0003, 267.0003, 270.0003]",3.0,多项辅助检查异常，包括血常规、肝肾功能、心肌酶谱、凝血功能等，心电图显示心律失常。
271.0003,五、鉴别诊断,当怀疑石头鱼刺伤时，主要与海蛇、海蜇等海洋生物致伤相鉴别。,"[0.0003, 260.0003, 271.0003]",2.0,海蛇咬伤后症状严重，需早用抗蛇毒血清；海蜇蛰伤局部处理，预防感染。
272.0003,海蛇咬伤,人体被海蛇咬伤瞬时疼痛，后有麻木感，伤口一般不红、不肿、不痛，常见被咬部位有一对短浅如针头大小的毒牙痕，有时难以辨认。咬伤3～5小时后，可见明显的全身中毒症状，如全身筋骨疼痛，张口困难，吞咽、讲话、咳嗽困难，眼睑下垂，视力模糊。严重时出现呼吸困难，眼球固定，瞳孔放大，深昏迷，急性肾功能衰竭等。海蛇咬伤治疗上应及早使用抗银环蛇蛇毒血清，早期识别急性呼吸衰竭，立即予吸氧，及时气管插管，机械通气，同时可根据肌力情况重复使用抗银环蛇毒血清，有助于早期的恢复。,"[0.0003, 260.0003, 271.0003, 272.0003]",3.0,海蛇咬伤表现为疼痛、麻木，毒牙痕微小，全身中毒症状严重，需早用抗毒血清治疗。
273.0003,海蜇蜇伤,人体被蜇伤后立即有触电样刺痛感，数分钟内出现瘙痒、麻木或灼热感，出现红斑、丘疹，风团样损害，呈点线状、条索状，有的呈鞭痕样，多与触手接触方向一致。严重致伤或过敏体质者，可出现水疱、大疱、瘀斑，甚至表皮坏死等，且可伴剧痛、奇痒及全身皮肤潮红。局部症状较轻者，常在2天～3天后开始消退，1周～2周即可痊愈。严重者可持续数天、数月，可有皮肤色素沉着、瘢痕形成，坏疽等。被海蜇蛰伤治疗上给予伤口局部处理，预防破伤风，抗感染，止痛等对症处理。,"[0.0003, 260.0003, 271.0003, 273.0003]",3.0,海蜇蛰伤表现为刺痛、瘙痒、红肿，严重者可有水疱、坏死。局部处理、预防破伤风、止痛为主要治疗。
274.0003,六、治疗,,"[0.0003, 260.0003, 274.0003]",2.0,迅速处理伤口，及时识别危象，有效清除毒素，全面治疗并支持器官功能。
275.0003,治疗原则,立即伤口处置；迅速评估病情，尽早识别过敏性休克及全身中毒症状、发现威胁患者生命的各种危象；积极排除毒液、抗过敏、抗休克及对症治疗；及时进行有效的器官功能支持。,"[0.0003, 260.0003, 274.0003, 275.0003]",3.0,迅速处置伤口，评估病情，及时抗过敏、抗休克，有效支持器官功能。
276.0003,局部治疗,"1.立即拔出毒刺。2.在刺伤处做一个长 5mm 小切口，深至皮肤即可，探查有无毒刺存留，用生理盐水冲洗伤口，有条件时,使用医用清创设备清洗创面，并用力挤压伤口，将血液和毒液挤出，有条件者，可在伤口处拔罐排毒。3.用 40℃～45℃的热水浸泡 30 分钟左右，规范消毒包扎伤口。4.口服或静脉注射给予非甾体类抗炎药物治疗轻度疼痛，口服或静脉注射给予阿片类药物治疗中度至重度疼痛，伤口可用盐酸利多卡因注射液、奥布卡因凝胶等局麻药湿敷。5.口服或者局部外用季德胜蛇药片。外用：捣碎季德胜蛇药片加温水调糊状涂在伤口周围红肿区。6.石头鱼刺伤属于污染伤口，存在破伤风发病风险，应根据《非新生儿破伤风诊疗规范（2019 年版）》中附件 1《外伤后破伤风疫苗和被动免疫制剂使用指南》进行正确的破伤风预防。","[0.0003, 260.0003, 274.0003, 276.0003]",3.0,处理石头鱼刺伤：拔刺、清洗、热水浸泡、药物治疗、季德胜蛇药片，预防破伤风。
277.0003,全身综合治疗,1.糖皮质激素治疗:早期使用糖皮质激素，可减轻石头鱼刺伤引起的炎症反应、溶血反应。2.利尿剂或脱水剂治疗:早期使用利尿剂或脱水剂可减少患肢的肿胀，加快毒素的代谢，有利于康复，但需要检测电解质和肾功能。3.抗感染治疗:深度刺伤或者伤口感染者处置伤口同时给予做伤口细菌培养，在伤口细菌培养出来前，给予对弧菌种类和皮肤菌群有效的预防性抗生素治疗。4.器官功能支持治疗:应积极进行各器官功能支持和保护，如预防应激性溃疡，积极改善氧代谢，纠正组织缺氧，重视营养和代谢支持。5.急性呼吸衰竭治疗:出现急性呼吸衰竭，应早气管插管，机械通气。,"[0.0003, 260.0003, 274.0003, 277.0003]",3.0,石鱼刺伤治疗要点：激素、利尿剂、抗感染、器官支持、呼吸治疗。
278.0003,并发症治疗,"1.急性蜂窝组织炎：予规范使用抗生素抗感染处置，皮下形成脓肿时可切开引流。2.皮肤或组织坏死：予彻底清创去除坏死组织，可予湿润烧伤膏湿润暴露疗法伤口换药。3.创伤弧菌感染：规范应用抗生素，及时手术治疗,采用多切口减张术、引流术，创面局部半暴露保持干燥或应用磺胺米隆合并氯霉素纱布简单包扎。4.破伤风：予灭活循环毒素；消除伤口中破伤风梭状芽孢杆菌；控制肌肉痉挛；治疗自主神经功能障碍；气道管理；一般支持性措施和并发症的防治应遵照《非新生儿破伤风诊疗规范（2019 年版）》的规定。","[0.0003, 260.0003, 274.0003, 278.0003]",3.0,急性感染及创伤处理：抗生素治疗、切开引流、清创湿润换药、手术治疗及支持性措施。
